,Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
217,12294100,10846280.0,6075340.0,8913440.0,8449840.0,154.2982971191406,155.96395874023438,150.33634033203126,161.47047119140626,156.9809783935547,149.2482452392578,0
218,10846280,6075340.0,8913440.0,8449840.0,11747640.0,155.96395874023438,150.33634033203126,161.47047119140626,156.9809783935547,149.2482452392578,167.37136840820312,1
219,6075340,8913440.0,8449840.0,11747640.0,14084260.0,150.33634033203126,161.47047119140626,156.9809783935547,149.2482452392578,167.37136840820312,171.79880065917968,1
220,8913440,8449840.0,11747640.0,14084260.0,12194600.0,161.47047119140626,156.9809783935547,149.2482452392578,167.37136840820312,171.79880065917968,183.1481475830078,1
221,8449840,11747640.0,14084260.0,12194600.0,11948380.0,156.9809783935547,149.2482452392578,167.37136840820312,171.79880065917968,183.1481475830078,174.4284240722656,0
222,11747640,14084260.0,12194600.0,11948380.0,10812100.0,149.2482452392578,167.37136840820312,171.79880065917968,183.1481475830078,174.4284240722656,169.40140380859376,0
223,14084260,12194600.0,11948380.0,10812100.0,11501120.0,167.37136840820312,171.79880065917968,183.1481475830078,174.4284240722656,169.40140380859376,158.73573608398436,0
224,12194600,11948380.0,10812100.0,11501120.0,13544720.0,171.79880065917968,183.1481475830078,174.4284240722656,169.40140380859376,158.73573608398436,156.64865112304688,0
225,11948380,10812100.0,11501120.0,13544720.0,11210960.0,183.1481475830078,174.4284240722656,169.40140380859376,158.73573608398436,156.64865112304688,164.98798828125,1
226,10812100,11501120.0,13544720.0,11210960.0,9398780.0,174.4284240722656,169.40140380859376,158.73573608398436,156.64865112304688,164.98798828125,174.25725708007812,1
227,11501120,13544720.0,11210960.0,9398780.0,8692800.0,169.40140380859376,158.73573608398436,156.64865112304688,164.98798828125,174.25725708007812,177.8898895263672,1
228,13544720,11210960.0,9398780.0,8692800.0,7323980.0,158.73573608398436,156.64865112304688,164.98798828125,174.25725708007812,177.8898895263672,184.1341339111328,1
229,11210960,9398780.0,8692800.0,7323980.0,6456800.0,156.64865112304688,164.98798828125,174.25725708007812,177.8898895263672,184.1341339111328,191.06005859375,1
230,9398780,8692800.0,7323980.0,6456800.0,13468120.0,164.98798828125,174.25725708007812,177.8898895263672,184.1341339111328,191.06005859375,192.73873596191407,1
231,8692800,7323980.0,6456800.0,13468120.0,6186640.0,174.25725708007812,177.8898895263672,184.1341339111328,191.06005859375,192.73873596191407,196.87887573242188,1
232,7323980,6456800.0,13468120.0,6186640.0,6609320.0,177.8898895263672,184.1341339111328,191.06005859375,192.73873596191407,196.87887573242188,202.0400421142578,1
233,6456800,13468120.0,6186640.0,6609320.0,5777320.0,184.1341339111328,191.06005859375,192.73873596191407,196.87887573242188,202.0400421142578,196.48548583984376,0
234,13468120,6186640.0,6609320.0,5777320.0,6365980.0,191.06005859375,192.73873596191407,196.87887573242188,202.0400421142578,196.48548583984376,199.24124145507812,1
235,6186640,6609320.0,5777320.0,6365980.0,5060640.0,192.73873596191407,196.87887573242188,202.0400421142578,196.48548583984376,199.24124145507812,209.0240264892578,1
236,6609320,5777320.0,6365980.0,5060640.0,5713160.0,196.87887573242188,202.0400421142578,196.48548583984376,199.24124145507812,209.0240264892578,219.28328552246094,1
237,5777320,6365980.0,5060640.0,5713160.0,6875200.0,202.0400421142578,196.48548583984376,199.24124145507812,209.0240264892578,219.28328552246094,212.1331329345703,0
238,6365980,5060640.0,5713160.0,6875200.0,6365220.0,196.48548583984376,199.24124145507812,209.0240264892578,219.28328552246094,212.1331329345703,206.44043884277343,0
239,5060640,5713160.0,6875200.0,6365220.0,7136180.0,199.24124145507812,209.0240264892578,219.28328552246094,212.1331329345703,206.44043884277343,209.8208251953125,1
240,5713160,6875200.0,6365220.0,7136180.0,5403420.0,209.0240264892578,219.28328552246094,212.1331329345703,206.44043884277343,209.8208251953125,203.8248260498047,0
241,6875200,6365220.0,7136180.0,5403420.0,5511020.0,219.28328552246094,212.1331329345703,206.44043884277343,209.8208251953125,203.8248260498047,211.40640869140626,1
242,6365220,7136180.0,5403420.0,5511020.0,6761480.0,212.1331329345703,206.44043884277343,209.8208251953125,203.8248260498047,211.40640869140626,216.0770751953125,1
243,7136180,5403420.0,5511020.0,6761480.0,8837880.0,206.44043884277343,209.8208251953125,203.8248260498047,211.40640869140626,216.0770751953125,220.71571350097656,1
244,5403420,5511020.0,6761480.0,8837880.0,5645900.0,209.8208251953125,203.8248260498047,211.40640869140626,216.0770751953125,220.71571350097656,224.8018005371094,1
245,5511020,6761480.0,8837880.0,5645900.0,5347060.0,203.8248260498047,211.40640869140626,216.0770751953125,220.71571350097656,224.8018005371094,227.8868896484375,1
246,6761480,8837880.0,5645900.0,5347060.0,4175740.0,211.40640869140626,216.0770751953125,220.71571350097656,224.8018005371094,227.8868896484375,225.86786804199218,0
247,8837880,5645900.0,5347060.0,4175740.0,4354220.0,216.0770751953125,220.71571350097656,224.8018005371094,227.8868896484375,225.86786804199218,233.60860900878907,1
248,5645900,5347060.0,4175740.0,4354220.0,5730860.0,220.71571350097656,224.8018005371094,227.8868896484375,225.86786804199218,233.60860900878907,230.35535583496093,0
249,5347060,4175740.0,4354220.0,5730860.0,4047140.0,224.8018005371094,227.8868896484375,225.86786804199218,233.60860900878907,230.35535583496093,231.46646423339843,1
250,4175740,4354220.0,5730860.0,4047140.0,4208600.0,227.8868896484375,225.86786804199218,233.60860900878907,230.35535583496093,231.46646423339843,240.72171936035156,1
251,4354220,5730860.0,4047140.0,4208600.0,5332660.0,225.86786804199218,233.60860900878907,230.35535583496093,231.46646423339843,240.72171936035156,248.52352600097657,1
252,5730860,4047140.0,4208600.0,5332660.0,5463640.0,233.60860900878907,230.35535583496093,231.46646423339843,240.72171936035156,248.52352600097657,247.50650329589843,0
253,4047140,4208600.0,5332660.0,5463640.0,4772400.0,230.35535583496093,231.46646423339843,240.72171936035156,248.52352600097657,247.50650329589843,250.60660400390626,1
254,4208600,5332660.0,5463640.0,4772400.0,6655560.0,231.46646423339843,240.72171936035156,248.52352600097657,247.50650329589843,250.60660400390626,263.4264282226562,1
255,5332660,5463640.0,4772400.0,6655560.0,7375160.0,240.72171936035156,248.52352600097657,247.50650329589843,250.60660400390626,263.4264282226562,276.1611633300781,1
256,5463640,4772400.0,6655560.0,7375160.0,8835360.0,248.52352600097657,247.50650329589843,250.60660400390626,263.4264282226562,276.1611633300781,275.02903442382814,0
257,4772400,6655560.0,7375160.0,8835360.0,5462480.0,247.50650329589843,250.60660400390626,263.4264282226562,276.1611633300781,275.02903442382814,269.90791015625,0
258,6655560,7375160.0,8835360.0,5462480.0,5287140.0,250.60660400390626,263.4264282226562,276.1611633300781,275.02903442382814,269.90791015625,282.16015625,1
259,7375160,8835360.0,5462480.0,5287140.0,4360960.0,263.4264282226562,276.1611633300781,275.02903442382814,269.90791015625,282.16015625,287.8338317871094,1
260,8835360,5462480.0,5287140.0,4360960.0,3796280.0,276.1611633300781,275.02903442382814,269.90791015625,282.16015625,287.8338317871094,290.3803771972656,1
