,t-1,t
4428,1.5162,1.566
4429,1.566,1.542
4430,1.542,1.5213
4431,1.5213,1.5945
4432,1.5945,1.584
4433,1.584,1.5726
4434,1.5726,1.5431
4435,1.5431,1.579
4436,1.579,1.5918
4437,1.5918,1.6045
4438,1.6045,1.6006
4439,1.6006,1.6483
4440,1.6483,1.6713
4441,1.6713,1.6275
4442,1.6275,1.5995
4443,1.5995,1.5713
4444,1.5713,1.5521
4445,1.5521,1.5213
4446,1.5213,1.5443
4447,1.5443,1.4738
4448,1.4738,1.5344
4449,1.5344,1.5534
4450,1.5534,1.5355
4451,1.5355,1.5175
4452,1.5175,1.506
4453,1.506,1.4498
4454,1.4498,1.4379
4455,1.4379,1.561
4456,1.561,1.5494
4457,1.5494,1.4932
4458,1.4932,1.5329
4459,1.5329,1.6392
4460,1.6392,1.6189
4461,1.6189,1.6149
4462,1.6149,1.6018
4463,1.6018,1.584
4464,1.584,1.5022
4465,1.5022,1.5574
4466,1.5574,1.6122
4467,1.6122,1.5454
4468,1.5454,1.5355
4469,1.5355,1.5355
4470,1.5355,1.5494
4471,1.5494,1.4919
4472,1.4919,1.4678
4473,1.4678,1.4586
4474,1.4586,1.4547
4475,1.4547,1.4189
4476,1.4189,1.3702
4477,1.3702,1.3756
4478,1.3756,1.3104
4479,1.3104,1.2859
4480,1.2859,1.2512
4481,1.2512,1.2872
4482,1.2872,1.3151
4483,1.3151,1.2896
4484,1.2896,1.0961
4485,1.0961,1.095
4486,1.095,1.0796
4487,1.0796,1.1052
4488,1.1052,1.0974
4489,1.0974,1.0604
4490,1.0604,1.0924
4491,1.0924,1.1345
4492,1.1345,1.0924
4493,1.0924,1.0847
4494,1.0847,1.1245
4495,1.1245,1.1999
4496,1.1999,1.1539
4497,1.1539,1.1232
4498,1.1232,1.109
4499,1.109,1.1718
4500,1.1718,1.1218
4501,1.1218,1.1679
4502,1.1679,1.1437
4503,1.1437,1.0014
4504,1.0014,0.9604
4505,0.9604,0.9577
4506,0.9577,0.9552
4507,0.9552,0.9271
4508,0.9271,0.9733
4509,0.9733,0.9196
4510,0.9196,0.9184
4511,0.9184,0.9618
4512,0.9618,0.9873
4513,0.9873,0.977
4514,0.977,0.9479
4515,0.9479,0.9247
4516,0.9247,0.8966
4517,0.8966,0.9439
4518,0.9439,0.9618
4519,0.9618,0.9796
4520,0.9796,0.9604
4521,0.9604,0.9604
4522,0.9604,0.9334
4523,0.9334,0.9708
4524,0.9708,0.999
4525,0.999,1.0132
4526,1.0132,1.0233
4527,1.0233,1.0194
4528,1.0194,1.0322
4529,1.0322,1.0233
4530,1.0233,1.0078
4531,1.0078,0.9938
4532,0.9938,0.9502
4533,0.9502,0.9413
4534,0.9413,0.9413
4535,0.9413,0.9453
4536,0.9453,0.9005
4537,0.9005,0.9271
4538,0.9271,0.9078
4539,0.9078,0.9209
4540,0.9209,0.9196
4541,0.9196,0.9184
4542,0.9184,0.9143
4543,0.9143,0.9052
4544,0.9052,0.9064
4545,0.9064,0.9284
4546,0.9284,0.9479
4547,0.9479,0.9618
4548,0.9618,0.9334
4549,0.9334,0.9514
4550,0.9514,0.9502
4551,0.9502,0.9373
4552,0.9373,0.9552
4553,0.9552,0.9413
4554,0.9413,0.9426
4555,0.9426,0.9284
4556,0.9284,0.9284
4557,0.9284,0.9064
4558,0.9064,0.9157
4559,0.9157,0.898
4560,0.898,0.8809
4561,0.8809,0.8762
4562,0.8762,0.8697
4563,0.8697,0.9028
4564,0.9028,0.9284
4565,0.9284,0.9453
4566,0.9453,0.9708
4567,0.9708,0.9321
4568,0.9321,0.9028
4569,0.9028,0.9184
4570,0.9184,0.9321
4571,0.9321,0.9413
4572,0.9413,0.9526
4573,0.9526,0.9399
4574,0.9399,0.9873
4575,0.9873,0.999
4576,0.999,0.9886
4577,0.9886,1.0233
4578,1.0233,1.0295
4579,1.0295,1.0474
4580,1.0474,1.0821
4581,1.0821,1.0821
4582,1.0821,1.1026
4583,1.1026,1.0245
4584,1.0245,1.0144
4585,1.0144,0.9708
4586,0.9708,1.0014
4587,1.0014,0.9977
4588,0.9977,1.0438
4589,1.0438,1.0208
4590,1.0208,1.0027
4591,1.0027,0.977
4592,0.977,0.9938
4593,0.9938,1.0474
4594,1.0474,1.0257
4595,1.0257,1.0233
4596,1.0233,0.9873
4597,0.9873,1.0064
4598,1.0064,0.9925
4599,0.9925,0.972
4600,0.972,0.9708
4601,0.9708,0.9591
4602,0.9591,0.9373
4603,0.9373,0.9565
4604,0.9565,0.9453
4605,0.9453,0.9783
4606,0.9783,0.9925
4607,0.9925,0.972
4608,0.972,0.9466
4609,0.9466,0.9502
4610,0.9502,0.9657
4611,0.9657,0.9334
4612,0.9334,0.9092
4613,0.9092,0.9052
4614,0.9052,0.9284
4615,0.9284,0.9196
4616,0.9196,0.9221
4617,0.9221,0.9005
4618,0.9005,0.9016
4619,0.9016,0.9184
4620,0.9184,0.9479
4621,0.9479,0.954
4622,0.954,0.954
4623,0.954,0.9502
4624,0.9502,0.9321
4625,0.9321,0.9399
4626,0.9399,0.9426
4627,0.9426,0.9373
4628,0.9373,0.9348
4629,0.9348,0.9234
4630,0.9234,0.936
4631,0.936,0.9028
4632,0.9028,0.898
4633,0.898,0.8886
4634,0.8886,0.9064
4635,0.9064,0.8835
4636,0.8835,0.9052
4637,0.9052,0.9334
4638,0.9334,0.9552
4639,0.9552,0.9171
4640,0.9171,0.9196
4641,0.9196,0.9386
4642,0.9386,0.9348
4643,0.9348,0.9247
4644,0.9247,0.9234
4645,0.9234,0.9064
4646,0.9064,0.9184
4647,0.9184,0.9184
4648,0.9184,0.9221
4649,0.9221,0.9309
4650,0.9309,0.9386
4651,0.9386,0.977
4652,0.977,0.9502
4653,0.9502,0.9453
4654,0.9453,0.9604
4655,0.9604,0.9439
4656,0.9439,0.9618
4657,0.9618,0.9284
4658,0.9284,0.9514
4659,0.9514,0.9604
4660,0.9604,0.9386
4661,0.9386,0.9321
4662,0.9321,0.936
4663,0.936,0.9321
4664,0.9321,0.9296
4665,0.9296,0.9196
4666,0.9196,0.9117
4667,0.9117,0.9105
4668,0.9105,0.9426
4669,0.9426,0.9466
4670,0.9466,0.9604
4671,0.9604,0.9604
4672,0.9604,0.9565
4673,0.9565,0.9552
4674,0.9552,0.9604
4675,0.9604,0.9196
4676,0.9196,0.9321
4677,0.9321,0.9234
4678,0.9234,0.9284
4679,0.9284,0.9334
4680,0.9334,0.9052
4681,0.9052,0.9064
4682,0.9064,0.9386
4683,0.9386,0.9259
4684,0.9259,0.9234
4685,0.9234,0.9284
4686,0.9284,0.9247
4687,0.9247,0.9078
4688,0.9078,0.9196
4689,0.9196,0.8452
4690,0.8452,0.8697
4691,0.8697,0.8579
4692,0.8579,0.8478
4693,0.8478,0.8401
4694,0.8401,0.8413
4695,0.8413,0.8644
4696,0.8644,0.8697
4697,0.8697,0.8605
4698,0.8605,0.8543
4699,0.8543,0.8875
4700,0.8875,0.9005
4701,0.9005,0.9105
4702,0.9105,0.9196
4703,0.9196,0.9247
4704,0.9247,1.0295
4705,1.0295,1.1206
4706,1.1206,1.1294
4707,1.1294,1.1526
4708,1.1526,1.1718
4709,1.1718,1.1884
4710,1.1884,1.1962
4711,1.1962,1.1884
4712,1.1884,1.1999
4713,1.1999,1.2037
4714,1.2037,1.1589
4715,1.1589,1.1385
4716,1.1385,1.1437
4717,1.1437,1.1679
4718,1.1679,1.1731
4719,1.1731,1.2089
4720,1.2089,1.1704
4721,1.1704,1.1589
4722,1.1589,1.1487
4723,1.1487,1.1167
4724,1.1167,1.1078
4725,1.1078,1.1271
4726,1.1271,1.1294
4727,1.1294,1.0974
4728,1.0974,1.0744
4729,1.0744,1.1
4730,1.1,1.1167
4731,1.1167,1.1371
4732,1.1371,1.1153
4733,1.1153,1.1691
4734,1.1691,1.1655
4735,1.1655,1.2241
4736,1.2241,1.2254
4737,1.2254,1.2294
4738,1.2294,1.2204
4739,1.2204,1.2026
4740,1.2026,1.2217
4741,1.2217,1.2347
4742,1.2347,1.1999
4743,1.1999,1.2204
4744,1.2204,1.2217
4745,1.2217,1.2334
4746,1.2334,1.2241
4747,1.2241,1.273
4748,1.273,1.3065
4749,1.3065,1.2743
4750,1.2743,1.254
4751,1.254,1.2717
4752,1.2717,1.2743
4753,1.2743,1.2553
4754,1.2553,1.273
4755,1.273,1.3381
4756,1.3381,1.3356
4757,1.3356,1.319
4758,1.319,1.332
4759,1.332,1.3307
4760,1.3307,1.3137
4761,1.3137,1.3795
4762,1.3795,1.3434
4763,1.3434,1.3269
4764,1.3269,1.2985
4765,1.2985,1.3499
4766,1.3499,1.3282
4767,1.3282,1.3587
4768,1.3587,1.305
4769,1.305,1.2562
4770,1.2562,1.2754
4771,1.2754,1.2575
4772,1.2575,1.2588
4773,1.2588,1.2614
4774,1.2614,1.2922
4775,1.2922,1.278
4776,1.278,1.264
4777,1.264,1.3025
4778,1.3025,1.3011
4779,1.3011,1.346
4780,1.346,1.3879
4781,1.3879,1.3366
4782,1.3366,1.3381
4783,1.3381,1.3486
4784,1.3486,1.3756
4785,1.3756,1.4216
4786,1.4216,1.4474
4787,1.4474,1.4637
4788,1.4637,1.4691
4789,1.4691,1.4611
4790,1.4611,1.4406
4791,1.4406,1.4558
4792,1.4558,1.4327
4793,1.4327,1.4202
4794,1.4202,1.4448
4795,1.4448,1.479
4796,1.479,1.4229
4797,1.4229,1.4316
4798,1.4316,1.4162
4799,1.4162,1.4651
4800,1.4651,1.4461
4801,1.4461,1.4136
4802,1.4136,1.4354
4803,1.4354,1.365
4804,1.365,1.3075
4805,1.3075,1.3255
4806,1.3255,1.3638
4807,1.3638,1.3269
4808,1.3269,1.3307
4809,1.3307,1.3176
4810,1.3176,1.3894
4811,1.3894,1.4269
4812,1.4269,1.4869
4813,1.4869,1.4764
4814,1.4764,1.5009
4815,1.5009,1.5162
4816,1.5162,1.56
4817,1.56,1.5726
4818,1.5726,1.5892
4819,1.5892,1.4882
4820,1.4882,1.4572
4821,1.4572,1.4869
4822,1.4869,1.4844
4823,1.4844,1.4572
4824,1.4572,1.4717
4825,1.4717,1.4474
4826,1.4474,1.4474
4827,1.4474,1.5187
4828,1.5187,1.5175
4829,1.5175,1.4778
4830,1.4778,1.4664
4831,1.4664,1.4817
4832,1.4817,1.4678
4833,1.4678,1.4751
4834,1.4751,1.4803
4835,1.4803,1.4406
4836,1.4406,1.4025
4837,1.4025,1.3795
4838,1.3795,1.4294
4839,1.4294,1.4354
4840,1.4354,1.3741
4841,1.3741,1.3524
4842,1.3524,1.3075
4843,1.3075,1.3075
4844,1.3075,1.305
4845,1.305,1.2985
4846,1.2985,1.3537
4847,1.3537,1.3241
4848,1.3241,1.3269
4849,1.3269,1.3394
4850,1.3394,1.3906
4851,1.3906,1.3795
4852,1.3795,1.3471
4853,1.3471,1.3537
4854,1.3537,1.3356
4855,1.3356,1.3486
4856,1.3486,1.3089
4857,1.3089,1.305
4858,1.305,1.3587
4859,1.3587,1.3381
4860,1.3381,1.2922
4861,1.2922,1.2883
4862,1.2883,1.273
4863,1.273,1.2833
4864,1.2833,1.2614
4865,1.2614,1.2717
4866,1.2717,1.2677
4867,1.2677,1.3075
4868,1.3075,1.3307
4869,1.3307,1.3537
4870,1.3537,1.3626
4871,1.3626,1.3689
4872,1.3689,1.3626
4873,1.3626,1.4202
4874,1.4202,1.4136
4875,1.4136,1.4461
4876,1.4461,1.4956
4877,1.4956,1.4728
4878,1.4728,1.5201
4879,1.5201,1.5443
4880,1.5443,1.5494
4881,1.5494,1.4637
4882,1.4637,1.4547
4883,1.4547,1.4558
4884,1.4558,1.4474
4885,1.4474,1.4202
4886,1.4202,1.4448
4887,1.4448,1.4738
4888,1.4738,1.4778
4889,1.4778,1.4421
4890,1.4421,1.4521
4891,1.4521,1.4448
4892,1.4448,1.4294
4893,1.4294,1.4257
4894,1.4257,1.3946
4895,1.3946,1.4354
4896,1.4354,1.4547
4897,1.4547,1.4521
4898,1.4521,1.4717
4899,1.4717,1.524
4900,1.524,1.5201
4901,1.5201,1.4728
4902,1.4728,1.4829
4903,1.4829,1.4894
4904,1.4894,1.4379
4905,1.4379,1.434
4906,1.434,1.4216
4907,1.4216,1.4316
4908,1.4316,1.4598
4909,1.4598,1.4751
4910,1.4751,1.5315
4911,1.5315,1.5382
4912,1.5382,1.524
4913,1.524,1.5315
4914,1.5315,1.6109
4915,1.6109,1.7124
4916,1.7124,1.6648
4917,1.6648,1.7355
4918,1.7355,1.7721
4919,1.7721,1.738
4920,1.738,1.7649
4921,1.7649,1.693
4922,1.693,1.6534
4923,1.6534,1.6774
4924,1.6774,1.6442
4925,1.6442,1.6558
4926,1.6558,1.6558
4927,1.6558,1.6189
4928,1.6189,1.6328
4929,1.6328,1.7211
4930,1.7211,1.7315
4931,1.7315,1.788
4932,1.788,1.788
4933,1.788,1.7315
4934,1.7315,1.7355
4935,1.7355,1.7611
4936,1.7611,1.8133
4937,1.8133,1.7814
4938,1.7814,1.7479
4939,1.7479,1.7635
4940,1.7635,1.7951
4941,1.7951,1.7236
4942,1.7236,1.7058
4943,1.7058,1.8762
4944,1.8762,1.8682
4945,1.8682,1.8157
4946,1.8157,1.7761
4947,1.7761,1.7761
4948,1.7761,1.7788
4949,1.7788,1.7734
4950,1.7734,1.7366
4951,1.7366,1.7249
4952,1.7249,1.693
4953,1.693,1.7136
4954,1.7136,1.6507
4955,1.6507,1.6702
4956,1.6702,1.6737
4957,1.6737,1.7058
4958,1.7058,1.702
4959,1.702,1.7084
4960,1.7084,1.6829
4961,1.6829,1.738
4962,1.738,1.7479
4963,1.7479,1.7417
4964,1.7417,1.7328
4965,1.7328,1.7058
4966,1.7058,1.7328
4967,1.7328,1.6943
4968,1.6943,1.711
4969,1.711,1.7355
4970,1.7355,1.7506
4971,1.7506,1.8196
4972,1.8196,1.8262
4973,1.8262,1.8045
4974,1.8045,1.7965
4975,1.7965,1.7965
4976,1.7965,1.8517
4977,1.8517,1.8182
4978,1.8182,1.8428
4979,1.8428,1.9079
4980,1.9079,1.9438
4981,1.9438,1.9336
4982,1.9336,1.9682
4983,1.9682,1.9286
4984,1.9286,1.9657
4985,1.9657,2.0964
4986,2.0964,2.1016
4987,2.1016,2.1066
4988,2.1066,2.0695
4989,2.0695,2.113
4990,2.113,2.1576
4991,2.1576,2.1247
4992,2.1247,2.1576
4993,2.1576,2.081
4994,2.081,2.081
4995,2.081,2.0836
4996,2.0836,2.0682
4997,2.0682,1.9901
4998,1.9901,1.981
4999,1.981,1.9465
5000,1.9465,1.9301
5001,1.9301,1.9236
5002,1.9236,1.8658
5003,1.8658,1.8708
5004,1.8708,1.8941
5005,1.8941,2.1078
5006,2.1078,2.0618
5007,2.0618,2.0462
5008,2.0462,2.0618
5009,2.0618,2.0246
5010,2.0246,2.0285
5011,2.0285,1.9657
5012,1.9657,2.0016
5013,2.0016,2.0758
5014,2.0758,2.067
5015,2.067,2.0899
5016,2.0899,2.0708
5017,2.0708,2.0221
5018,2.0221,2.003
5019,2.003,2.035
5020,2.035,2.0106
5021,2.0106,1.907
5022,1.907,1.9401
5023,1.9401,2.0182
5024,2.0182,1.9864
5025,1.9864,1.9452
5026,1.9452,1.9749
5027,1.9749,1.9709
5028,1.9709,1.9773
5029,1.9773,2.0325
5030,2.0325,1.9669
5031,1.9669,1.9722
5032,1.9722,1.9901
5033,1.9901,2.0449
5034,2.0449,2.1155
5035,2.1155,2.2193
5036,2.2193,2.2001
5037,2.2001,2.1846
5038,2.1846,2.2091
5039,2.2091,2.2961
5040,2.2961,2.2833
5041,2.2833,2.2552
5042,2.2552,2.2899
5043,2.2899,2.3279
5044,2.3279,2.286
5045,2.286,2.2961
5046,2.2961,2.2795
5047,2.2795,2.2731
5048,2.2731,2.2537
5049,2.2537,2.3279
5050,2.3279,2.3781
5051,2.3781,2.4152
5052,2.4152,2.4333
5053,2.4333,2.364
5054,2.364,2.387
5055,2.387,2.387
5056,2.387,2.4039
5057,2.4039,2.4355
5058,2.4355,2.4768
5059,2.4768,2.482
5060,2.482,2.4768
5061,2.4768,2.4832
5062,2.4832,2.5204
5063,2.5204,2.6022
5064,2.6022,2.5369
5065,2.5369,2.5011
5066,2.5011,2.4715
5067,2.4715,2.4512
5068,2.4512,2.5459
5069,2.5459,2.8801
5070,2.8801,2.9133
5071,2.9133,3.0582
5072,3.0582,3.0364
5073,3.0364,3.039
5074,3.039,3.0697
5075,3.0697,3.035
5076,3.035,3.0441
5077,3.0441,3.0708
5078,3.0708,3.2207
5079,3.2207,3.3412
5080,3.3412,3.3551
5081,3.3551,3.3592
5082,3.3592,3.4257
5083,3.4257,3.5422
5084,3.5422,3.4871
5085,3.4871,3.5038
5086,3.5038,3.4819
5087,3.4819,3.4603
5088,3.4603,3.5062
5089,3.5062,3.541
5090,3.541,3.5535
5091,3.5535,3.5371
5092,3.5371,3.5179
5093,3.5179,3.5153
5094,3.5153,3.5473
5095,3.5473,3.5333
5096,3.5333,3.9289
5097,3.9289,3.9238
5098,3.9238,4.1005
5099,4.1005,4.1324
5100,4.1324,4.3822
5101,4.3822,4.2926
5102,4.2926,4.3415
5103,4.3415,4.1748
5104,4.1748,4.0135
5105,4.0135,4.212
5106,4.212,4.0275
5107,4.0275,4.0519
5108,4.0519,4.098
5109,4.098,4.1721
5110,4.1721,4.1556
5111,4.1556,4.1814
5112,4.1814,4.1788
5113,4.1788,4.2645
5114,4.2645,4.1607
5115,4.1607,4.016
5116,4.016,4.0773
5117,4.0773,4.0825
5118,4.0825,4.0994
5119,4.0994,4.0442
5120,4.0442,4.1095
5121,4.1095,4.1261
5122,4.1261,4.1491
5123,4.1491,4.1236
5124,4.1236,4.0519
5125,4.0519,4.094
5126,4.094,4.13
5127,4.13,4.1324
5128,4.1324,4.4336
5129,4.4336,4.4157
5130,4.4157,4.1338
5131,4.1338,4.1915
5132,4.1915,4.4692
5133,4.4692,4.4951
5134,4.4951,4.5244
5135,4.5244,4.4745
5136,4.4745,4.5117
5137,4.5117,4.5129
5138,4.5129,4.5309
5139,4.5309,4.6128
5140,4.6128,4.6258
5141,4.6258,4.6512
5142,4.6512,4.737
5143,4.737,4.9239
5144,4.9239,4.9652
5145,4.9652,5.098
5146,5.098,4.9829
5147,4.9829,5.0485
5148,5.0485,5.0544
5149,5.0544,5.1803
5150,5.1803,5.0419
5151,5.0419,5.0174
5152,5.0174,5.1994
5153,5.1994,5.418
5154,5.418,5.6605
5155,5.6605,5.7705
5156,5.7705,5.623
5157,5.623,5.5591
5158,5.5591,5.4619
5159,5.4619,5.6499
5160,5.6499,5.6951
5161,5.6951,5.6975
5162,5.6975,5.7449
5163,5.7449,5.6987
5164,5.6987,5.6499
5165,5.6499,5.3518
5166,5.3518,5.4823
5167,5.4823,5.4746
5168,5.4746,5.1903
5169,5.1903,5.0391
5170,5.0391,5.1007
5171,5.1007,5.1573
5172,5.1573,5.1635
5173,5.1635,5.2453
5174,5.2453,5.2735
5175,5.2735,5.4106
5176,5.4106,5.5016
5177,5.5016,5.5963
5178,5.5963,5.4849
5179,5.4849,5.4491
5180,5.4491,5.4427
5181,5.4427,5.4466
5182,5.4466,5.3465
5183,5.3465,5.481
5184,5.481,5.3364
5185,5.3364,5.2366
5186,5.2366,5.2621
5187,5.2621,5.3645
5188,5.3645,5.4209
5189,5.4209,5.5782
5190,5.5782,5.6013
5191,5.6013,5.3684
5192,5.3684,5.4632
5193,5.4632,5.2556
5194,5.2556,4.7717
5195,4.7717,4.5271
5196,4.5271,4.5615
5197,4.5615,4.7497
5198,4.7497,4.5476
5199,4.5476,4.7615
5200,4.7615,4.5462
5201,4.5462,4.7358
5202,4.7358,4.6345
5203,4.6345,4.6038
5204,4.6038,4.5513
5205,4.5513,4.6177
5206,4.6177,4.6653
5207,4.6653,4.637
5208,4.637,4.7575
5209,4.7575,4.6972
5210,4.6972,4.7691
5211,4.7691,4.7344
5212,4.7344,4.664
5213,4.664,4.5602
5214,4.5602,4.3708
5215,4.3708,4.4528
5216,4.4528,4.5526
5217,4.5526,4.5282
5218,4.5282,4.5899
5219,4.5899,4.8086
5220,4.8086,4.8086
5221,4.8086,5.0918
5222,5.0918,5.0842
5223,5.0842,5.0943
5224,5.0943,5.2173
5225,5.2173,5.1942
5226,5.1942,5.0918
5227,5.0918,5.1611
5228,5.1611,5.1275
5229,5.1275,4.8973
5230,4.8973,4.8562
5231,4.8562,4.6795
5232,4.6795,4.728
5233,4.728,4.8216
5234,4.8216,4.5858
5235,4.5858,4.5974
5236,4.5974,4.6102
5237,4.6102,4.755
5238,4.755,4.8637
5239,4.8637,4.906
5240,4.906,4.8165
5241,4.8165,4.8484
5242,4.8484,4.9368
5243,4.9368,4.9803
5244,4.9803,4.8355
5245,4.8355,4.7512
5246,4.7512,4.7781
5247,4.7781,4.6576
5248,4.6576,4.7137
5249,4.7137,4.6742
5250,4.6742,4.8637
5251,4.8637,4.7882
5252,4.7882,4.819
5253,4.819,4.8984
5254,4.8984,4.8791
5255,4.8791,4.8973
5256,4.8973,4.9111
5257,4.9111,5.2184
5258,5.2184,5.3209
5259,5.3209,5.3134
5260,5.3134,5.5308
5261,5.5308,5.5874
5262,5.5874,5.5437
5263,5.5437,5.6347
5264,5.6347,5.6103
5265,5.6103,5.5874
5266,5.5874,5.6334
5267,5.6334,5.609
5268,5.609,5.4619
5269,5.4619,5.4746
5270,5.4746,5.5308
5271,5.5308,5.5348
5272,5.5348,5.4695
5273,5.4695,5.5052
5274,5.5052,5.4619
5275,5.4619,5.6116
5276,5.6116,5.5554
5277,5.5554,5.6347
5278,5.6347,5.9036
5279,5.9036,6.1059
5280,6.1059,5.9228
5281,5.9228,6.0381
5282,6.0381,5.9292
5283,5.9292,5.8691
5284,5.8691,5.8743
5285,5.8743,5.8576
5286,5.8576,5.8614
5287,5.8614,5.8986
5288,5.8986,5.8576
5289,5.8576,5.8703
5290,5.8703,5.9638
5291,5.9638,6.0049
5292,6.0049,5.9243
5293,5.9243,5.9191
5294,5.9191,6.2492
5295,6.2492,6.2341
5296,6.2341,6.3748
5297,6.3748,6.5708
5298,6.5708,6.5823
5299,6.5823,6.5083
5300,6.5083,6.3534
5301,6.3534,6.3864
5302,6.3864,6.5581
5303,6.5581,6.7411
5304,6.7411,6.8117
5305,6.8117,6.6733
5306,6.6733,6.6462
5307,6.6462,6.8129
5308,6.8129,6.8948
5309,6.8948,6.8436
5310,6.8436,6.5413
5311,6.5413,6.7029
5312,6.7029,6.8654
5313,6.8654,6.9714
5314,6.9714,6.8835
5315,6.8835,6.759
5316,6.759,6.621
5317,6.621,6.5695
5318,6.5695,6.4504
5319,6.4504,6.6066
5320,6.6066,6.307
5321,6.307,6.8822
5322,6.8822,6.9151
5323,6.9151,6.8436
5324,6.8436,6.686
5325,6.686,7.0359
5326,7.0359,7.1895
5327,7.1895,7.1278
5328,7.1278,7.2728
5329,7.2728,7.1846
5330,7.1846,7.3034
5331,7.3034,7.0958
5332,7.0958,6.9755
5333,6.9755,7.3752
5334,7.3752,7.3636
5335,7.3636,7.6773
5336,7.6773,7.9207
5337,7.9207,7.831
5338,7.831,7.7132
5339,7.7132,7.6709
5340,7.6709,7.6977
5341,7.6977,7.8347
5342,7.8347,7.8808
5343,7.8808,7.8695
5344,7.8695,7.9757
5345,7.9757,8.3176
5346,8.3176,8.2627
5347,8.2627,8.2677
5348,8.2677,8.319
5349,8.319,8.5186
5350,8.5186,8.5943
5351,8.5943,8.8799
5352,8.8799,8.921
5353,8.921,8.7209
5354,8.7209,8.6853
5355,8.6853,9.1704
5356,9.1704,9.3004
5357,9.3004,9.1977
5358,9.1977,9.4849
5359,9.4849,9.4719
5360,9.4719,9.4889
5361,9.4889,9.516
5362,9.516,9.593
5363,9.593,9.601
5364,9.601,9.2219
5365,9.2219,9.2444
5366,9.2444,9.1063
5367,9.1063,9.1417
5368,9.1417,9.2345
5369,9.2345,9.413
5370,9.413,9.4819
5371,9.4819,9.3931
5372,9.3931,9.506
5373,9.506,9.4228
5374,9.4228,9.15
5375,9.15,9.2064
5376,9.2064,9.571
5377,9.571,9.6
5378,9.6,9.523
5379,9.523,9.769
5380,9.769,9.739
5381,9.739,10.356
5382,10.356,10.744
5383,10.744,10.794
5384,10.794,10.959
5385,10.959,10.848
5386,10.848,10.565
5387,10.565,10.122
5388,10.122,9.742
5389,9.742,9.946
5390,9.946,9.738
5391,9.738,9.502
5392,9.502,9.2626
5393,9.2626,9.2237
5394,9.2237,9.604
5395,9.604,9.672
5396,9.672,9.66
5397,9.66,9.2335
5398,9.2335,9.1995
5399,9.1995,8.6186
5400,8.6186,8.6569
5401,8.6569,8.8118
5402,8.8118,8.3176
5403,8.3176,8.6199
5404,8.6199,8.287
5405,8.287,8.6621
5406,8.6621,8.8644
5407,8.8644,9.0369
5408,9.0369,9.0013
5409,9.0013,8.8466
5410,8.8466,9.1331
5411,9.1331,9.1896
5412,9.1896,9.152
5413,9.152,9.09
5414,9.09,8.7708
5415,8.7708,8.8492
5416,8.8492,8.9147
5417,8.9147,8.6722
5418,8.6722,8.3855
5419,8.3855,8.4917
5420,8.4917,8.4084
5421,8.4084,8.1871
5422,8.1871,8.0921
5423,8.0921,8.4112
5424,8.4112,8.6212
5425,8.6212,8.4816
5426,8.4816,8.2356
5427,8.2356,8.2806
5428,8.2806,8.1947
5429,8.1947,7.9154
5430,7.9154,7.8975
5431,7.8975,7.7041
5432,7.7041,7.6786
5433,7.6786,7.6209
5434,7.6209,7.5187
5435,7.5187,7.9822
5436,7.9822,8.0359
5437,8.0359,8.032
5438,8.032,8.023
5439,8.023,7.8334
5440,7.8334,8.6071
5441,8.6071,9.1235
5442,9.1235,8.9371
5443,8.9371,8.7937
5444,8.7937,8.707
5445,8.707,8.543
5446,8.543,8.511
5447,8.511,8.2997
5448,8.2997,8.4804
5449,8.4804,8.4073
5450,8.4073,8.6609
5451,8.6609,8.5852
5452,8.5852,8.4201
5453,8.4201,8.4739
5454,8.4739,8.7274
5455,8.7274,8.8826
5456,8.8826,9.0137
5457,9.0137,8.9127
5458,8.9127,9.1724
5459,9.1724,9.11
5460,9.11,9.1081
5461,9.1081,9.2064
5462,9.2064,9.2064
5463,9.2064,9.0958
5464,9.0958,9.0407
5465,9.0407,8.7274
5466,8.7274,8.6698
5467,8.6698,8.6812
5468,8.6812,8.3216
5469,8.3216,8.3574
5470,8.3574,8.0909
5471,8.0909,8.2614
5472,8.2614,8.1167
5473,8.1167,8.0871
5474,8.0871,8.1112
5475,8.1112,8.2382
5476,8.2382,8.1371
5477,8.1371,7.8399
5478,7.8399,7.6543
5479,7.6543,7.9617
5480,7.9617,7.8962
5481,7.8962,7.6837
5482,7.6837,7.6478
5483,7.6478,7.4992
5484,7.4992,7.7811
5485,7.7811,7.5864
5486,7.5864,7.2996
5487,7.2996,7.4698
5488,7.4698,7.3776
5489,7.3776,7.6043
5490,7.6043,7.3711
5491,7.3711,7.325
5492,7.325,7.3596
5493,7.3596,7.4097
5494,7.4097,7.6299
5495,7.6299,7.5339
5496,7.5339,7.5544
5497,7.5544,7.3545
5498,7.3545,7.1739
5499,7.1739,7.5516
5500,7.5516,7.3339
5501,7.3339,7.4212
5502,7.4212,7.2996
5503,7.2996,7.142
5504,7.142,7.0945
5505,7.0945,7.0434
5506,7.0434,7.1266
5507,7.1266,6.7821
5508,6.7821,6.6912
5509,6.6912,6.4888
5510,6.4888,6.7066
5511,6.7066,6.7744
5512,6.7744,6.9282
5513,6.9282,7.7478
5514,7.7478,7.776
5515,7.776,7.8656
5516,7.8656,7.9295
5517,7.9295,8.1791
5518,8.1791,8.1192
5519,8.1192,8.3996
5520,8.3996,8.703
5521,8.703,8.6031
5522,8.6031,8.7287
